,company,job_link,job_location,job_posted,job_title
7438,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7439,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7440,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7441,"Celldex Therapeutics, Inc.","http://www.indeed.com/cmp/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7442,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7443,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7444,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7445,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7446,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7447,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7448,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7449,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7450,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7451,"Celldex Therapeutics, Inc.","http://www.indeed.com/cmp/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7452,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7453,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7454,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7455,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7456,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7457,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7458,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7459,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7460,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7461,"Celldex Therapeutics, Inc.","http://www.indeed.com/cmp/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7462,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7463,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7464,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7465,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7466,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7467,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7468,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7469,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7470,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7471,"Celldex Therapeutics, Inc.","http://www.indeed.com/cmp/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7472,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7473,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7474,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7475,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7476,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7477,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7478,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7479,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7480,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7481,"Celldex Therapeutics, Inc.","http://www.indeed.com/cmp/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7482,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7483,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7484,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7485,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7486,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7487,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7488,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7489,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7490,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7491,"Celldex Therapeutics, Inc.","http://www.indeed.com/company/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7492,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7493,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7494,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7495,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7496,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7497,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7498,Lucigen Corporation,http://www.indeed.com/company/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7499,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7500,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7501,"Celldex Therapeutics, Inc.","http://www.indeed.com/cmp/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7502,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7503,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7504,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7505,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7506,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7507,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7508,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7509,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7510,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7511,"Celldex Therapeutics, Inc.","http://www.indeed.com/cmp/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7512,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7513,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7514,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7515,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7516,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7517,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7518,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7519,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7520,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7521,"Celldex Therapeutics, Inc.","http://www.indeed.com/cmp/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7522,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7523,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7524,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7525,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7526,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7527,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7528,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7529,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7530,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7531,"Celldex Therapeutics, Inc.","http://www.indeed.com/company/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7532,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7533,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7534,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7535,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7536,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7537,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7538,Lucigen Corporation,http://www.indeed.com/company/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7539,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7540,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7541,"Celldex Therapeutics, Inc.","http://www.indeed.com/cmp/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7542,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7543,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7544,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7545,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7546,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7547,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7548,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
7549,DuPont,http://www.indeed.com/rc/clk?jk=306de6a57c909736&fccid=76bce720eab9a7b0,"Johnston, IA",2 days ago,"Senior Research Manager, Genome"
7550,Quest Diagnostics,http://www.indeed.com/rc/clk?jk=59558390a692eb8e&fccid=d92b4bd583ab3ea9,"Valencia, CA",2 days ago,"Scientist, Clinical Lab I (temp) Valencia, CA"
7551,"Celldex Therapeutics, Inc.","http://www.indeed.com/cmp/Celldex-Therapeutics,-Inc./jobs/Associate-Director-6e885179f11146d1?r=1&fccid=06d9b2e3b5be0765","Hampton, NJ 08827",2 days ago,"Associate Director, Statistician"
7552,Kaiser Permanente,http://www.indeed.com/rc/clk?jk=a359747b62a91a2b&fccid=48ecd526e3aa3225,"Harbor City, CA",2 days ago,Clinical Lab Scientist
7553,Weill Cornell Medical College,http://www.indeed.com/rc/clk?jk=9ec350e350896dfb&fccid=7b846a98e5da569b,"New York, NY",2 days ago,Clinical Technician
7554,BOEING,http://www.indeed.com/rc/clk?jk=390c33b63bc7940d&fccid=edae4285faf6c2f0,"St. Louis, MO",2 days ago,Senior Computer Aided Measurement Specialist (CAMS)
7555,Sandia National Laboratories,http://www.indeed.com/rc/clk?jk=cc94ef3b1d45e612&fccid=6153cf878ee73d92,"Albuquerque, NM",2 days ago,Pulsed Power Lab Technologist (Early/Mid-Career)
7556,Quidel Corporation,http://www.indeed.com/rc/clk?jk=f0832f7b248dadf8&fccid=7889c65a2e0e9690,"San Diego, CA",2 days ago,Supplier Quality Engineer
7557,"Spark Therapeutics, Inc",http://www.indeed.com/rc/clk?jk=f2869ad85915e1bd&fccid=3374849787f34061,"Philadelphia, PA",2 days ago,QC / Technical Writing Specialist
7558,Lucigen Corporation,http://www.indeed.com/cmp/Lucigen-Corporation/jobs/Senior-Scientist-b7571b3d88f3e5a8?r=1&fccid=fcc9196e601bd53c,"Madison, WI",2 days ago,Senior Scientist (Process Development)
